,A,B,R_val,R_z_score,R_p_val
2809,Monocyte_CD14,Monocyte_CD16,0.4739628282093007,128.3821639784207,0.0
208,B_memory,Monocyte_CD16,0.4702593203867076,127.3789959654947,0.0
207,B_memory,Monocyte_CD14,0.46647314516262944,126.3534358592199,0.0
2783,Macrophage_intermediate,Monocyte_CD16,0.4639707517685652,125.675613338266,0.0
778,CD4_naive_CM,Macro_alveolar_metallothioneins,0.46099641200193303,124.86995485004657,0.0
2820,Monocyte_CD14,NKT,0.46064636246950186,124.77513704198567,0.0
2845,Monocyte_CD16,NKT,0.45756703743391874,123.94104122659293,0.0
2782,Macrophage_intermediate,Monocyte_CD14,0.45728452488037485,123.86451713901403,0.0
934,CD8_EM_EMRA,NKT,0.45596916776062285,123.50822676477478,0.0
219,B_memory,NKT,0.4558155512600144,123.46661671099605,0.0
206,B_memory,Macrophage_intermediate,0.4557327457601798,123.44418721099022,0.0
922,CD8_EM_EMRA,Monocyte_CD14,0.45271191836183877,122.6259366324173,0.0
2537,Macro_alveolar_metallothioneins,Macrophage_intermediate,0.45254529874361427,122.58080442821102,0.0
192,B_memory,ILC,0.4479746107570368,121.3427435937697,0.0
2539,Macro_alveolar_metallothioneins,Monocyte_CD16,0.44796755077992256,121.34083125996285,0.0
923,CD8_EM_EMRA,Monocyte_CD16,0.4474424131626334,121.19858739677052,0.0
3068,NKT,gdT,0.44717759193083084,121.12685535201358,0.0
2404,MAIT,NKT,0.44646790222114924,120.93462192091017,0.0
166,B_memory,CD8_EM_EMRA,0.446233053677814,120.87100856896343,0.0
1909,Endothelia_vascular_venous_pulmonary,Monocyte_CD16,0.44610070481019753,120.83515927232366,0.0
2325,ILC,NKT,0.4459177297571343,120.78559687656559,0.0
2532,Macro_alveolar_metallothioneins,Macro_int,0.44507712276272504,120.55790192123462,0.0
2314,ILC,Monocyte_CD16,0.4447030455303379,120.456575737554,0.0
909,CD8_EM_EMRA,MAIT,0.44409197009403517,120.2910539240333,0.0
781,CD4_naive_CM,Macro_int,0.44360557595778355,120.15930449550888,0.0
948,CD8_EM_EMRA,gdT,0.4435928772849921,120.15586480995636,0.0
233,B_memory,gdT,0.4422477991939234,119.79152392545326,0.0
2313,ILC,Monocyte_CD14,0.4417544464483269,119.6578896205782,0.0
1908,Endothelia_vascular_venous_pulmonary,Monocyte_CD14,0.4417100723460678,119.64587002128991,0.0
2339,ILC,gdT,0.44166669122970637,119.6341193917831,0.0
703,CD4_TRM,ILC,0.44166316547906,119.63316437280126,0.0
2668,Macro_CCL,Monocyte_CD14,0.44089359421536306,119.42471084377179,0.0
2834,Monocyte_CD14,gdT,0.4408106010739165,119.40223051734085,0.0
2680,Macro_CCL,NKT,0.4404430980328253,119.30268508281343,0.0
633,CD4_EM_Effector,ILC,0.44041859964124097,119.29604921109862,0.0
2418,MAIT,gdT,0.44036240135753085,119.28082679945541,0.0
907,CD8_EM_EMRA,ILC,0.4400655326979184,119.20041407788733,0.0
2859,Monocyte_CD16,gdT,0.4400127732348615,119.18612313852573,0.0
786,CD4_naive_CM,Macrophage_intermediate,0.4399223168934558,119.16162125744128,0.0
2669,Macro_CCL,Monocyte_CD16,0.4399032876827002,119.15646682103784,0.0
840,CD8_EM,ILC,0.43981506118325076,119.13256893655108,0.0
2300,ILC,MAIT,0.4395305842399382,119.05551275532602,0.0
660,CD4_EM_Effector,NKT,0.4388135427385863,118.8612879466977,0.0
1907,Endothelia_vascular_venous_pulmonary,Macrophage_intermediate,0.43866965863368357,118.82231410391914,0.0
194,B_memory,MAIT,0.4385172179403498,118.7810225406915,0.0
676,CD4_TRM,CD8_EM,0.4384882352039762,118.77317199589726,0.0
2392,MAIT,Monocyte_CD14,0.4383214975075342,118.72800780788091,0.0
163,B_memory,CD4_TRM,0.43798074241492463,118.63570758184596,0.0
2538,Macro_alveolar_metallothioneins,Monocyte_CD14,0.4379066362630603,118.61563447152126,0.0
604,CD4_EM_Effector,CD4_TRM,0.4378932015292384,118.61199540934618,0.0
606,CD4_EM_Effector,CD8_EM,0.4378247242515604,118.59344699042298,0.0
674,CD4_EM_Effector,gdT,0.43775490580237847,118.57453528879131,0.0
917,CD8_EM_EMRA,Macro_CCL,0.4373915509705104,118.47611347840699,0.0
183,B_memory,Endothelia_vascular_venous_pulmonary,0.437137803260643,118.40738091509516,0.0
763,CD4_naive_CM,Endothelia_vascular_venous_pulmonary,0.4370479195349787,118.38303413825862,0.0
2636,Macro_int,Macrophage_intermediate,0.4368399309726109,118.32669634100895,0.0
635,CD4_EM_Effector,MAIT,0.4367171099353856,118.29342784482617,0.0
202,B_memory,Macro_CCL,0.4365105486718228,118.23747665956023,0.0
2338,ILC,T_reg,0.436408622551646,118.20986796306464,0.0
881,CD8_EM,gdT,0.43626873657941384,118.17197709324002,0.0
2393,MAIT,Monocyte_CD16,0.43607532882840305,118.11958879583118,0.0
867,CD8_EM,NKT,0.4360150335498289,118.10325663246242,0.0
673,CD4_EM_Effector,T_reg,0.4359131614033581,118.0756625558078,0.0
2638,Macro_int,Monocyte_CD16,0.4357019040883726,118.01843935255243,0.0
880,CD8_EM,T_reg,0.43569245547199204,118.01588000876987,0.0
1899,Endothelia_vascular_venous_pulmonary,Macro_alveolar_metallothioneins,0.43567000985016163,118.00980017016035,0.0
198,B_memory,Macro_alveolar_metallothioneins,0.43561340830185724,117.99446852636183,0.0
162,B_memory,CD4_EM_Effector,0.4353231186635805,117.9158378622583,0.0
744,CD4_TRM,gdT,0.4352437380180424,117.89433605147138,0.0
607,CD4_EM_Effector,CD8_EM_EMRA,0.4351973239087447,117.88176387611055,0.0
842,CD8_EM,MAIT,0.4350339534547656,117.83751177201366,0.0
743,CD4_TRM,T_reg,0.4348873696067439,117.79780665065549,0.0
239,B_naive,CD4_TRM,0.43471784751166526,117.75188825344578,0.0
3159,T_reg,gdT,0.43452828439484126,117.70054135090427,0.0
730,CD4_TRM,NKT,0.43432187706975967,117.64463186290689,0.0
2794,Macrophage_intermediate,NKT,0.4341952019560163,117.61031941421544,0.0
2417,MAIT,T_reg,0.4340618520320334,117.57419896174882,0.0
3067,NKT,T_reg,0.4338844484729089,117.52614571482242,0.0
165,B_memory,CD8_EM,0.4335742617335621,117.4421255291357,0.0
171,B_memory,DC_1,0.43299213456686336,117.28444492440605,0.0
705,CD4_TRM,MAIT,0.43271770268556337,117.21010964600653,0.0
788,CD4_naive_CM,Monocyte_CD16,0.4326858274158341,117.20147560160119,0.0
2403,MAIT,NK_CD16hi,0.4323042752745011,117.09812469165747,0.0
2699,Mast_cell,Monocyte_CD16,0.4321723324505427,117.06238537993718,0.0
268,B_naive,ILC,0.43211870361797206,117.04785895472558,0.0
814,CD8_EM,CD8_EM_EMRA,0.4320866059218577,117.03916466175446,0.0
770,CD4_naive_CM,Fibro_peribronchial,0.4320646252628467,117.03321076747932,0.0
3040,NK_CD16hi,NKT,0.4320376012229031,117.02589077417834,0.0
719,CD4_TRM,Monocyte_CD16,0.4318714126115505,116.98087531666953,0.0
608,CD4_EM_Effector,CD8_TRM_EM,0.43186542632445196,116.97925381294357,0.0
3054,NK_CD16hi,gdT,0.4317322719585475,116.94318633123288,0.0
659,CD4_EM_Effector,NK_CD16hi,0.4317211394209167,116.9401708642246,0.0
815,CD8_EM,CD8_TRM_EM,0.4317026765735747,116.93516983850297,0.0
1013,CD8_TRM_EM,T_reg,0.43145566142369757,116.86826092162336,0.0
933,CD8_EM_EMRA,NK_CD16hi,0.4314301221009388,116.86134309320482,0.0
947,CD8_EM_EMRA,T_reg,0.431403093667004,116.85402190970484,0.0
792,CD4_naive_CM,Muscle_perivascular_immune_recruiting,0.431171404158666,116.79126424458602,0.0
241,B_naive,CD8_EM,0.43114731969890985,116.78474049445686,0.0
203,B_memory,Mast_cell,0.43113977913770407,116.78269798498651,0.0
3053,NK_CD16hi,T_reg,0.43104241966039697,116.75632625362582,0.0
866,CD8_EM,NK_CD16hi,0.4308584753382287,116.70650131224649,0.0
2324,ILC,NK_CD16hi,0.4306623877872347,116.65338713824903,0.0
973,CD8_TRM_EM,ILC,0.43059527570085193,116.63520850826768,0.0
2694,Macro_CCL,gdT,0.43043601112725643,116.59206856271427,0.0
649,CD4_EM_Effector,Monocyte_CD16,0.43015787224119933,116.51672916908826,0.0
1675,Endothelia_vascular_Cap_a,Endothelia_vascular_Cap_g,0.430133454991383,116.51011527621893,0.0
975,CD8_TRM_EM,MAIT,0.43006003380463154,116.49022770218147,0.0
2387,MAIT,Macro_CCL,0.4298220806977667,116.42577341807628,0.0
2308,ILC,Macro_CCL,0.4298164733393397,116.42425455464183,0.0
238,B_naive,CD4_EM_Effector,0.4298074018311972,116.42179735805053,0.0
1014,CD8_TRM_EM,gdT,0.42978558682861967,116.41588833508203,0.0
678,CD4_TRM,CD8_TRM_EM,0.42973286599537447,116.40160785936554,0.0
1243,DC_1,Monocyte_CD16,0.4295147458942029,116.34252573534877,0.0
999,CD8_TRM_EM,NK_CD16hi,0.4289584817853591,116.19185064906256,0.0
648,CD4_EM_Effector,Monocyte_CD14,0.42851452625120606,116.07159655149947,0.0
2637,Macro_int,Monocyte_CD14,0.42838107447466633,116.03544851026243,0.0
677,CD4_TRM,CD8_EM_EMRA,0.4283528776233223,116.02781083790191,0.0
2467,Macro_interstitial,Monocyte_CD14,0.4283298581985548,116.02157557346914,0.0
1000,CD8_TRM_EM,NKT,0.42781072076808047,115.88095697901458,0.0
729,CD4_TRM,NK_CD16hi,0.42770246630492503,115.8516341262231,0.0
232,B_memory,T_reg,0.42768894991728046,115.84797294650245,0.0
308,B_naive,T_reg,0.4276767801091937,115.84467651436813,0.0
856,CD8_EM,Monocyte_CD16,0.42759598332625826,115.82279111488452,0.0
2479,Macro_interstitial,NKT,0.426820348183537,115.61269506482826,0.0
882,CD8_EM_EMRA,CD8_TRM_EM,0.42665116174266865,115.56686758617019,0.0
2468,Macro_interstitial,Monocyte_CD16,0.4264526975994425,115.51310966537339,0.0
718,CD4_TRM,Monocyte_CD14,0.42643087285733355,115.50719800426106,0.0
902,CD8_EM_EMRA,Fibro_alveolar,0.42635146049591816,115.48568760260433,0.0
1682,Endothelia_vascular_Cap_a,Fibro_alveolar,0.4259581815132009,115.37916024677934,0.0
2697,Mast_cell,Macrophage_intermediate,0.42586591057213585,115.35416684564909,0.0
682,CD4_TRM,DC_1,0.42503512731817367,115.12913284384,0.0
855,CD8_EM,Monocyte_CD14,0.425011475995325,115.12272641737036,0.0
1735,Endothelia_vascular_Cap_g,Fibro_alveolar,0.4248375176659136,115.07560637874563,0.0
911,CD8_EM_EMRA,Macro_interstitial,0.4246767301886804,115.03205392475716,0.0
1227,DC_1,ILC,0.4246496684751397,115.02472372682065,0.0
309,B_naive,gdT,0.42456870324406887,115.00279269984296,0.0
2462,Macro_interstitial,Macro_CCL,0.4244628661267271,114.97412463276076,0.0
157,B_memory,B_naive,0.42442294877191666,114.9633122312688,0.0
643,CD4_EM_Effector,Macro_CCL,0.42378891175108363,114.7915708204824,0.0
2312,ILC,Macrophage_intermediate,0.4237014550175196,114.76788144224182,0.0
201,B_memory,Macro_int,0.4235776862992074,114.73435624797754,0.0
2698,Mast_cell,Monocyte_CD14,0.42338816553746905,114.68302081814493,0.0
243,B_naive,CD8_TRM_EM,0.423212641410135,114.6354766523235,0.0
1902,Endothelia_vascular_venous_pulmonary,Macro_int,0.42317341120341745,114.62485037842194,0.0
2102,Fibro_alveolar,Muscle_pericyte_parenchyma,0.4227638855668651,114.51392229652178,0.0
684,CD4_TRM,DC_activated,0.4226304053551857,114.47776655306728,0.0
821,CD8_EM,DC_activated,0.4223318882773346,114.3969073249632,0.0
270,B_naive,MAIT,0.4220757905766302,114.32753822036368,0.0
614,CD4_EM_Effector,DC_activated,0.421877165146946,114.27373661195413,0.0
1348,DC_activated,ILC,0.42183423171627804,114.26210724693199,0.0
2110,Fibro_alveolar,NKT,0.4217636789190285,114.24299663266748,0.0
787,CD4_naive_CM,Monocyte_CD14,0.42165485200214475,114.21351871951252,0.0
921,CD8_EM_EMRA,Macrophage_intermediate,0.4215607056336103,114.1880173219265,0.0
850,CD8_EM,Macro_CCL,0.42147399340986463,114.16452960882901,0.0
196,B_memory,Macro_interstitial,0.42146047813597737,114.16086873079146,0.0
2667,Macro_CCL,Macrophage_intermediate,0.4214555692832076,114.15953907136729,0.0
2858,Monocyte_CD16,T_reg,0.4213299331017169,114.12550803793224,0.0
1388,DC_activated,T_reg,0.4210512110035033,114.05001066981065,0.0
685,CD4_TRM,DC_plasmacytoid,0.42084487587422226,113.99412073746733,0.0
164,B_memory,CD4_naive_CM,0.4207804592019035,113.97667221345581,0.0
731,CD4_TRM,NK_CD11d,0.4207409708058691,113.96597600389423,0.0
1706,Endothelia_vascular_Cap_a,Muscle_pericyte_parenchyma,0.4205310592832347,113.90911733499475,0.0
2833,Monocyte_CD14,T_reg,0.4203570749987684,113.86199026593238,0.0
868,CD8_EM,NK_CD11d,0.42025013780351045,113.8330242210869,0.0
713,CD4_TRM,Macro_CCL,0.4202262519409657,113.82655426492268,0.0
295,B_naive,NKT,0.42014357374891165,113.8041592487358,0.0
294,B_naive,NK_CD16hi,0.4196904194656103,113.6814134888497,0.0
218,B_memory,NK_CD16hi,0.4196486786265985,113.67010716075883,0.0
1241,DC_1,Macrophage_intermediate,0.4195951540065711,113.65560896356645,0.0
2693,Macro_CCL,T_reg,0.41956848939682995,113.64838632901271,0.0
3154,Secretory_Goblet,Suprabasal,0.41937204709023707,113.59517606247643,0.0
1759,Endothelia_vascular_Cap_g,Muscle_pericyte_parenchyma,0.4193645989199931,113.5931585789172,0.0
3080,NK_CD11d,T_reg,0.4193259987536308,113.58270296385083,0.0
900,CD8_EM_EMRA,Erythrocyte,0.41897995243087877,113.48896950395161,0.0
926,CD8_EM_EMRA,Muscle_pericyte_parenchyma,0.4188885707386095,113.46421697336633,0.0
708,CD4_TRM,Macro_AW_CX3CR1,0.41866737789428254,113.40430253636602,0.0
661,CD4_EM_Effector,NK_CD11d,0.4185488277584364,113.37219089791249,0.0
250,B_naive,DC_plasmacytoid,0.41853494576076944,113.3684306855187,0.0
1389,DC_activated,gdT,0.41848521868444105,113.35496112780787,0.0
296,B_naive,NK_CD11d,0.4184327056331566,113.34073693392651,0.0
2679,Macro_CCL,NK_CD16hi,0.418342206143829,113.31622336537785,0.0
167,B_memory,CD8_TRM_EM,0.4181614656344437,113.26726623977137,0.0
247,B_naive,DC_1,0.4181032634733491,113.2515010384838,0.0
954,CD8_TRM_EM,DC_activated,0.4180699004781208,113.2424640143349,0.0
1001,CD8_TRM_EM,NK_CD11d,0.41795289740755537,113.21077142897317,0.0
1350,DC_activated,MAIT,0.4178997563122665,113.19637711700751,0.0
1242,DC_1,Monocyte_CD14,0.417787359699031,113.16593228131116,0.0
1232,DC_1,Macro_AW_CX3CR1,0.4177296101641044,113.15028968273305,0.0
601,Basal,Suprabasal,0.4169919933052688,112.95049163341753,0.0
249,B_naive,DC_activated,0.41697502101722816,112.94589435503062,0.0
24,AT1,Endothelia_vascular_Cap_a,0.41695487008070053,112.94043607711592,0.0
822,CD8_EM,DC_plasmacytoid,0.41693106716513023,112.93398858877288,0.0
2017,Erythrocyte,NKT,0.4168268891893422,112.9057699328477,0.0
1374,DC_activated,NK_CD16hi,0.4166051125207312,112.84569735554501,0.0
819,CD8_EM,DC_1,0.41651863387218135,112.82227291088824,0.0
2819,Monocyte_CD14,NK_CD16hi,0.41624824732775534,112.74903339163056,0.0
1920,Endothelia_vascular_venous_pulmonary,NKT,0.41613916061315576,112.71948510714904,0.0
2493,Macro_interstitial,gdT,0.41610199636239814,112.70941843809628,0.0
2534,Macro_alveolar_metallothioneins,Mast_cell,0.4160387316189994,112.69228193671334,0.0
284,B_naive,Monocyte_CD16,0.41598826814211326,112.67861291041227,0.0
2085,Fibro_alveolar,MAIT,0.4158781985111746,112.64879838368746,0.0
2430,Macro_CHIT1,Monocyte_CD14,0.4158120373808182,112.63087733886944,0.0
2808,Macrophage_intermediate,gdT,0.4157857367524015,112.62375329582395,0.0
2381,MAIT,Macro_interstitial,0.4157536605366747,112.6150648212387,0.0
2914,Muscle_pericyte_parenchyma,NKT,0.41535486894150325,112.50704426579146,0.0
612,CD4_EM_Effector,DC_1,0.41524843646360854,112.47821493358131,0.0
1375,DC_activated,NKT,0.4152473301845108,112.47791527610593,0.0
2326,ILC,NK_CD11d,0.4151433157763606,112.44974092569598,0.0
2431,Macro_CHIT1,Monocyte_CD16,0.41504269471753225,112.42248573076225,0.0
32,AT1,Fibro_alveolar,0.4150083636531287,112.41318648601671,0.0
1407,DC_plasmacytoid,ILC,0.414806881914262,112.35861119002658,0.0
615,CD4_EM_Effector,DC_plasmacytoid,0.4147389229197304,112.34020315829817,0.0
2303,ILC,Macro_AW_CX3CR1,0.4146784259023459,112.32381635000054,0.0
3041,NK_CD16hi,NK_CD11d,0.41456896433833673,112.29416653017596,0.0
242,B_naive,CD8_EM_EMRA,0.414477299137174,112.26933720562481,0.0
2844,Monocyte_CD16,NK_CD16hi,0.41439906397467297,112.24814567147216,0.0
2302,ILC,Macro_interstitial,0.41437028213251514,112.24034954283171,0.0
273,B_naive,Macro_AW_CX3CR1,0.41423165721503635,112.20280025451622,0.0
895,CD8_EM_EMRA,Endothelia_vascular_Cap_g,0.4142007738468365,112.19443488616989,0.0
25,AT1,Endothelia_vascular_Cap_g,0.41416177297982554,112.18387073344336,0.0
1447,DC_plasmacytoid,T_reg,0.4139367043125032,112.12290645347281,0.0
197,B_memory,Macro_AW_CX3CR1,0.41391727325466054,112.11764316887378,0.0
983,CD8_TRM_EM,Macro_CCL,0.4139092502681431,112.1154699850092,0.0
1254,DC_1,NKT,0.4138941265791384,112.11137343606863,0.0
1066,CD8_TRM,NK_CD11d,0.41388123928168624,112.10788265781291,0.0
600,Basal,Secretory_Goblet,0.4138277664363755,112.09339848482192,0.0
2221,Fibro_peribronchial,Macro_alveolar_metallothioneins,0.4137057820241458,112.06035660499171,0.0
894,CD8_EM_EMRA,Endothelia_vascular_Cap_a,0.41337261684144416,111.97011225549471,0.0
888,CD8_EM_EMRA,DC_activated,0.41282336516313906,111.82133662408918,0.0
1268,DC_1,gdT,0.41266586915421616,111.778675729099,0.0
1992,Erythrocyte,MAIT,0.41176078591191445,111.5335161125394,0.0
2124,Fibro_alveolar,gdT,0.4113295280388234,111.41670142648196,0.0
1435,DC_plasmacytoid,NK_CD11d,0.4112989575146246,111.40842079809298,0.0
173,B_memory,DC_activated,0.41118666940490894,111.37800535271131,0.0
717,CD4_TRM,Macrophage_intermediate,0.41110194155738555,111.35505514698445,0.0
988,CD8_TRM_EM,Monocyte_CD14,0.41099479683426415,111.3260328891311,0.0
244,B_naive,CD8_TRM,0.41094664360271427,111.31298963826629,0.0
989,CD8_TRM_EM,Monocyte_CD16,0.41089383822537273,111.29868626211669,0.0
845,CD8_EM,Macro_AW_CX3CR1,0.4107072377221806,111.24814184180893,0.0
679,CD4_TRM,CD8_TRM,0.410522724719437,111.19816286209891,0.0
3081,NK_CD11d,gdT,0.4104358991639008,111.17464445085453,0.0
1067,CD8_TRM,NK_CD56bright,0.4103233250247924,111.14415152878016,0.0
955,CD8_TRM_EM,DC_plasmacytoid,0.4103014889727882,111.13823680416,0.0
2391,MAIT,Macrophage_intermediate,0.4102201802207726,111.11621272777076,0.0
2396,MAIT,Muscle_pericyte_parenchyma,0.41001793487604055,111.06143059409719,0.0
2425,Macro_CHIT1,Macro_CCL,0.4098840287121394,111.02515947309678,0.0
816,CD8_EM,CD8_TRM,0.4098576677067035,111.01801907574685,0.0
1376,DC_activated,NK_CD11d,0.40985091410708885,111.01618973031812,0.0
1267,DC_1,T_reg,0.4098036053668821,111.00337522656098,0.0
2405,MAIT,NK_CD11d,0.4097456661543099,110.98768125005795,0.0
783,CD4_naive_CM,Mast_cell,0.409730115774417,110.98346912348912,0.0
2031,Erythrocyte,gdT,0.4094332854564052,110.90306678749849,0.0
1078,CD8_TRM,T_reg,0.4093755683853195,110.88743298239088,0.0
949,CD8_TRM_EM,CD8_TRM,0.4093678285956865,110.88533650797835,0.0
2109,Fibro_alveolar,NK_CD16hi,0.4093456050334201,110.87931681857391,0.0
771,CD4_naive_CM,Fibro_perichondrial,0.4092880665302004,110.86373138208866,0.0
283,B_naive,Monocyte_CD14,0.4092415201762153,110.85112338565044,0.0
2504,Macro_AW_CX3CR1,Monocyte_CD16,0.4089931361996239,110.78384369510415,0.0
2466,Macro_interstitial,Macrophage_intermediate,0.4088830957172942,110.75403706385399,0.0
2277,Fibro_perichondrial,Muscle_perivascular_immune_recruiting,0.40882908708524135,110.73940776247468,0.0
11,AT1,CD8_EM_EMRA,0.4087477892223158,110.71738663560988,0.0
638,CD4_EM_Effector,Macro_AW_CX3CR1,0.4086548986580174,110.692225397327,0.0
1238,DC_1,Mast_cell,0.40844538462925356,110.6354743974687,0.0
637,CD4_EM_Effector,Macro_interstitial,0.40843347302718963,110.63224790551955,0.0
1767,Endothelia_vascular_Cap_g,NKT,0.40831437427056844,110.5999876623272,0.0
563,Basal,Ionocyte_n_Brush,0.40825844241427045,110.58483741779432,0.0
2377,Ionocyte_n_Brush,Suprabasal,0.40801193903049227,110.51806712283889,0.0
2442,Macro_CHIT1,NKT,0.4079374984542196,110.49790342707863,0.0
3069,NK_CD11d,NK_CD56bright,0.4079154359019335,110.4919273503975,0.0
1229,DC_1,MAIT,0.4078582624177147,110.4764407864956,0.0
278,B_naive,Macro_CCL,0.40744178208160137,110.36362888728674,0.0
1904,Endothelia_vascular_venous_pulmonary,Mast_cell,0.4071853781447135,110.2941768325874,0.0
609,CD4_EM_Effector,CD8_TRM,0.40717746814106653,110.29203425235781,0.0
2309,ILC,Mast_cell,0.4071279193396334,110.27861298391244,0.0
2419,Macro_CHIT1,Macro_interstitial,0.40700476479800723,110.24525415149625,0.0
56,AT1,Muscle_pericyte_parenchyma,0.406954176472133,110.23155130738859,0.0
195,B_memory,Macro_CHIT1,0.40693629496144423,110.22670774814556,0.0
1985,Erythrocyte,Fibro_alveolar,0.40677807176425274,110.18384987989506,0.0
1714,Endothelia_vascular_Cap_a,NKT,0.4067355609728476,110.17233499503868,0.0
540,Basal,Ciliated,0.406710363649313,110.16550980384373,0.0
1020,CD8_TRM,DC_plasmacytoid,0.4067092680078923,110.1652130277926,0.0
2016,Erythrocyte,NK_CD16hi,0.40668443731666715,110.15848714617735,0.0
2928,Muscle_pericyte_parenchyma,gdT,0.4064989866813545,110.10825419022474,0.0
1448,DC_plasmacytoid,gdT,0.4063572285999638,110.06985622277416,0.0
297,B_naive,NK_CD56bright,0.40626785644594193,110.04564801518943,0.0
2710,Mast_cell,NKT,0.4061436508692341,110.01200448922731,0.0
89,AT2,CD8_EM_EMRA,0.4060422160635455,109.98452887493445,0.0
1330,DC_activated,DC_plasmacytoid,0.40598855083299423,109.96999259061316,0.0
844,CD8_EM,Macro_interstitial,0.40587287171809744,109.93865862471193,0.0
647,CD4_EM_Effector,Macrophage_intermediate,0.405811100049682,109.92192655208571,0.0
1742,Endothelia_vascular_Cap_g,MAIT,0.40578197858665466,109.91403843044588,0.0
1433,DC_plasmacytoid,NK_CD16hi,0.40573761111356454,109.90202062679853,0.0
1358,DC_activated,Macro_CCL,0.40557795856706885,109.85877559114621,0.0
2098,Fibro_alveolar,Monocyte_CD14,0.4054986198558133,109.8372851390854,0.0
2235,Fibro_peribronchial,Muscle_perivascular_immune_recruiting,0.40543580614197366,109.82027080793895,0.0
2005,Erythrocyte,Monocyte_CD14,0.40539267680205315,109.80858837703846,0.0
2913,Muscle_pericyte_parenchyma,NK_CD16hi,0.40530889850567076,109.78589537593406,0.0
3111,SMG_Basal,Secretory_Goblet,0.40522898748296604,109.76424990204886,0.0
1412,DC_plasmacytoid,Macro_AW_CX3CR1,0.4051552841440635,109.74428590154592,0.0
1689,Endothelia_vascular_Cap_a,MAIT,0.4051157638598715,109.733581054449,0.0
2376,Ionocyte_n_Brush,Secretory_Goblet,0.4050882603912029,109.72613119843828,0.0
1237,DC_1,Macro_CCL,0.40495910655975753,109.69114734025324,0.0
910,CD8_EM_EMRA,Macro_CHIT1,0.4047585095431646,109.63681168871045,0.0
2528,Macro_AW_CX3CR1,T_reg,0.4046634018034585,109.61104988481392,0.0
2478,Macro_interstitial,NK_CD16hi,0.4046420488249013,109.60526601014824,0.0
1436,DC_plasmacytoid,NK_CD56bright,0.40451302544159,109.57031748640873,0.0
1209,DC_1,DC_plasmacytoid,0.40439478517798294,109.5382897829523,0.0
2492,Macro_interstitial,T_reg,0.40427512353336725,109.50587707046381,0.0
142,AT2,NKT,0.40422532315589016,109.4923876576936,0.0
3112,SMG_Basal,Suprabasal,0.40406891849076737,109.45002237465938,0.0
707,CD4_TRM,Macro_interstitial,0.4040549353904494,109.44623477662194,0.0
1713,Endothelia_vascular_Cap_a,NK_CD16hi,0.4040422254226149,109.44279203158463,0.0
1364,DC_activated,Monocyte_CD16,0.40398458037205165,109.42717773465354,0.0
732,CD4_TRM,NK_CD56bright,0.4039816417150867,109.42638174155474,0.0
1409,DC_plasmacytoid,MAIT,0.4039348376329518,109.41370393437266,0.0
1064,CD8_TRM,NK_CD16hi,0.4038792475020427,109.39864625288966,0.0
1148,Ciliated,Deuterosomal,0.40386288821669614,109.394215018352,0.0
1166,Ciliated,Ionocyte_n_Brush,0.40385714469160827,109.39265927149643,0.0
854,CD8_EM,Macrophage_intermediate,0.403724677176173,109.35677783675887,0.0
886,CD8_EM_EMRA,DC_1,0.4036558331815748,109.33813008533745,0.0
1766,Endothelia_vascular_Cap_g,NK_CD16hi,0.40363996239123917,109.33383116929159,0.0
626,CD4_EM_Effector,Erythrocyte,0.4034119826387757,109.27207836459357,0.0
1204,Ciliated,Suprabasal,0.4031057559701368,109.18913084202879,0.0
64,AT1,NKT,0.4029663809477091,109.15137837301889,0.0
2000,Erythrocyte,Macro_CCL,0.4029185883769224,109.13843281422292,0.0
2429,Macro_CHIT1,Macrophage_intermediate,0.402914541222482,109.13733656275743,0.0
2030,Erythrocyte,T_reg,0.40287262355499825,109.12598233719332,0.0
628,CD4_EM_Effector,Fibro_alveolar,0.40266617709947017,109.07006224994406,0.0
968,CD8_TRM_EM,Fibro_alveolar,0.40261056413484325,109.05499838349903,0.0
2529,Macro_AW_CX3CR1,gdT,0.4025290030388041,109.03290595476254,0.0
2123,Fibro_alveolar,T_reg,0.40241342004724606,109.0015980257602,0.0
1990,Erythrocyte,ILC,0.4023740795955212,108.99094188982775,0.0
2148,Fibro_immune_recruiting,Muscle_perivascular_immune_recruiting,0.40194044367534815,108.87348306289627,0.0
898,CD8_EM_EMRA,Endothelia_vascular_venous_pulmonary,0.40190142065020495,108.86291290820336,0.0
1019,CD8_TRM,DC_activated,0.4018000780872929,108.8354622796827,0.0
2550,Macro_alveolar_metallothioneins,NKT,0.40177108741757583,108.8276095859862,0.0
966,CD8_TRM_EM,Erythrocyte,0.40152251567966163,108.76027903658874,0.0
1208,DC_1,DC_activated,0.4014994226012885,108.7540238216267,0.0
437,B_plasma_IgG,Muscle_perivascular_immune_recruiting,0.40139526479675375,108.72581062948264,0.0
1038,CD8_TRM,ILC,0.4013663989939644,108.71799175845203,0.0
545,Basal,Deuterosomal,0.4012883755273788,108.69685756630619,0.0
952,CD8_TRM_EM,DC_1,0.4011200734170618,108.65126962598973,0.0
1363,DC_activated,Monocyte_CD14,0.40111530957333263,108.64997924511931,0.0
2633,Macro_int,Mast_cell,0.4010268097865595,108.62600733538014,0.0
174,B_memory,DC_plasmacytoid,0.40101333238199577,108.62235671499447,0.0
1680,Endothelia_vascular_Cap_a,Erythrocyte,0.4010020698885487,108.61930604689464,0.0
